"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","9R28KQ",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","61ZSF7",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","ASAF1T",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","FJIB3R",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","9VGCCV",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","4F3ASD",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","42M0Y8",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","9CZSZM",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","4U7JTW",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","WIBIVP",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","__dup_NPYENA_1",2,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_457_a","__jog_457_b","__dup_8LKBV9_1",2,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_458_b","__union_134","B6IDBA",2,22.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__proj_D0Z114___union_135","__jog_459_a","__dup_4U7JTW_1",2,2.1200000000008,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_459_b","__union_135","YPHFHF",2,15,25,NA,"waypoint-union-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","MND3AC",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","8THU85",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","RF8KMZ",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","HPGUPS",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","S0ZHJP",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","WWZRCW",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","JE4WD7",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","Q82XRQ",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","GA204Z",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","P49ZD1",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_462_a","__jog_462_b","__dup_KUENM8_3",3,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","MND3AC",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","8THU85",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","RF8KMZ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","HWQS19",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","HPGUPS",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","S0ZHJP",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","WWZRCW",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","CSZ177",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","JE4WD7",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","73Z6NI",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","Q82XRQ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","GA204Z",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","P49ZD1",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","KY4G8M",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","6PQJV5",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","30YDZU",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","__dup_CMJQGU_2",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","__dup_KUENM8_3",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_463_a","__jog_463_b","__dup_SLN0TF_2",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_464_b","__union_146","3SG899",3,0,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__proj_EQNDAY___union_152","__jog_466_a","__dup_Q00PB1_1",3,0,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_470_b","__union_166","CSZ177",3,7.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__jog_473_b","__union_169","__union_178",4,0,6,NA,"waypoint-union-union"
"Real 375","c","c2-vertical","__proj_6PQJV5___union_171","__jog_474_a","__dup_M5DJVP_2",4,0.1200000000008,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_477_b","__union_176","__dup_M5DJVP_2",4,7.6200000000008,25,NA,"waypoint-union-duplicate"
"Real 375","c","c2-vertical","__proj_ASAF1T___union_177","__jog_478_a","UZJGCD",4,0,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_479_a","__jog_479_b","9PDPW7",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_479_a","__jog_479_b","J4ZDIU",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_479_a","__jog_479_b","ZMMIM4",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_479_a","__jog_479_b","BR9WT6",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_479_a","__jog_479_b","__dup_DKMJ2Z_1",4,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_480_b","__union_182","667KL7",4,7.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__proj_772Q3D___union_185","__jog_481_a","__union_179",4,0,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-vertical","__jog_481_b","__union_185","8GSXTQ",4,15,25,NA,"waypoint-union-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","8GSXTQ",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","A7YLIQ",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","SPHGC9",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","P844CW",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","IMF6BL",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","ED5PDV",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_482_a","__jog_482_b","__dup_B2U6J7_1",4,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_482_b","__union_186","SPHGC9",4,15,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__proj_KY4G8M___union_188","__jog_483_a","__dup_YPHFHF_3",4,0.1200000000008,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","HJLX2B",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","T5S3BR",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","667KL7",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","9LZVTE",4,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","__dup_M5DJVP_2",4,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","__dup_YPHFHF_3",4,18.0003999955557,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_483_a","__jog_483_b","__dup_9C6NW8_3",4,19.4541615085308,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_483_b","__union_188","__dup_9C6NW8_3",4,7.38000000000011,25,NA,"waypoint-union-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","9M5YFR",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","8GSXTQ",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","A7YLIQ",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","SPHGC9",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","S7MA0G",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","ZMMIM4",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","P844CW",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","IMF6BL",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","ED5PDV",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","BR9WT6",4,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_484_a","__jog_484_b","__dup_B2U6J7_1",4,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_486_b","__union_203","__dup_81MJXH_1",5,7.6200000000008,25,NA,"waypoint-union-duplicate"
"Real 375","c","c2-vertical","__jog_487_b","__union_206","NKNRU0",5,22.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","95XZY9",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","MZQCZB",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","ZHVYYN",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","TXIF7D",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","7VEH10",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","LT00CV",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","KUY2ED",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","T6UQVX",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","4R7L88",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","__dup_FIL6AB_3",5,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_488_a","__jog_488_b","__dup_F5M8IL_1",5,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_491_a","__jog_491_b","GBLFXN",5,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_494_b","__union_218","__dup_FIL6AB_3",5,20.2600000000002,25,NA,"waypoint-union-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_495_a","__jog_495_b","K9X9T3",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_495_a","__jog_495_b","K0M2RD",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_495_a","__jog_495_b","RK53PX",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_495_a","__jog_495_b","JJ3LDY",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_497_a","__jog_497_b","K9X9T3",6,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_497_a","__jog_497_b","K0M2RD",6,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_497_a","__jog_497_b","RK53PX",6,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_497_a","__jog_497_b","JJ3LDY",6,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_500_a","__jog_500_b","2DA5K8",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_500_a","__jog_500_b","8W81GT",6,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__proj_BB0JP9___union_229","__jog_501_a","RK53PX",6,0,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_505_a","__jog_505_b","MAW987",7,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_505_a","__jog_505_b","0IG0ZS",7,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_505_a","__jog_505_b","__dup_RK53PX_1",7,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_95_a","__jog_511_a","ZMMIM4",4,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_511_a","__jog_511_b","A7YLIQ",4,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_511_a","__jog_511_b","S7MA0G",4,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_511_a","__jog_511_b","ZMMIM4",4,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_511_a","__jog_511_b","BR9WT6",4,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-vertical","__jog_149_a","__jog_519_a","RK53PX",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","J1SX9Q",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","0BNY0G",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","K9X9T3",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","K0M2RD",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","RK53PX",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","JJ3LDY",6,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_519_a","__jog_519_b","__dup_7WQYLL_2",6,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","HA7MFD",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","B2U6J7",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","EFZPSL",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","8NQX52",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","9PDPW7",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","J4ZDIU",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","ZMMIM4",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","62PLX3",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","QQ24T8",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","4J6BKH",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","E06FRB",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","HV7LZ3",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","2HE8W4",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","3C6G7Y",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","BR9WT6",4,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","__dup_JE4WD7_1",4,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","__dup_ELGVC6_1",4,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","__dup_LUPGF8_3",4,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","__dup_DKMJ2Z_1",4,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_526_a","__jog_526_b","__dup_LUPGF8_4",4,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","W37STC",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","SBKELE",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","HH66K6",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","4DMIW1",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","3RYHBP",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","GZFGFQ",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","FWL00Q",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","YY7782",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","2EHR2W",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","MQ0ZWN",5,12.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","__dup_FIL6AB_1",5,12.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","__dup_FIL6AB_2",5,12.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_529_a","__jog_529_b","__dup_ED5PDV_1",5,12.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_286_a","__jog_530_a","3RYHBP",5,21.3013520697631,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","SBKELE",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","HH66K6",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","3RYHBP",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","GZFGFQ",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","FWL00Q",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","2EHR2W",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","MQ0ZWN",5,21.3,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_530_a","__jog_530_b","__dup_FIL6AB_1",5,21.3,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","J1SX9Q",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","0BNY0G",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","K9X9T3",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","K0M2RD",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","RK53PX",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","JJ3LDY",6,13.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_534_a","__jog_534_b","__dup_7WQYLL_2",6,13.65,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_306_a","__jog_535_a","J1SX9Q",6,4.20171393600285,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","J1SX9Q",6,4.20171393600285,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","0BNY0G",6,4.20000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","K9X9T3",6,4.20000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","K0M2RD",6,4.20000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","JJ3LDY",6,4.20000000000005,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","__dup_7WQYLL_2",6,4.20000000000005,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","__union_219",6,4.20000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","__union_227",6,4.20000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_535_a","__jog_535_b","__union_233",6,4.20000000000005,6,NA,"waypoint-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","EFZPSL",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","8GSXTQ",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","A7YLIQ",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","9PDPW7",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","J4ZDIU",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","SPHGC9",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","S7MA0G",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","ZMMIM4",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","P844CW",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","IMF6BL",4,22.65,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_538_a","__jog_538_b","ED5PDV",4,22.65,25,NA,"waypoint-waypoint-individual"
